from_kode,from_nama,from_lat,from_lon,to_kode,to_nama,to_lat,to_lon,straight_km,road_km,travel_minutes,method
3517,Kabupaten Jombang,-7.5467,112.2354,3513,Kabupaten Probolinggo,-7.8662,113.2158,113.72,147.84,177.4,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3514,Kabupaten Pasuruan,-7.6469,112.9075,74.91,97.38,116.9,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3515,Kabupaten Sidoarjo,-7.4518,112.7181,54.25,70.53,84.6,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3516,Kabupaten Mojokerto,-7.4726,112.4341,23.4,30.42,36.5,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3517,Kabupaten Jombang,-7.5467,112.2354,0.0,0.0,0.0,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3518,Kabupaten Nganjuk,-7.6051,111.904,37.1,48.23,57.9,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3519,Kabupaten Madiun,-7.5438,111.5247,78.34,101.85,122.2,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3520,Kabupaten Magetan,-7.6462,111.3592,97.21,126.37,151.6,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3521,Kabupaten Ngawi,-7.4047,111.4475,88.29,114.78,137.7,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3522,Kabupaten Bojonegoro,-7.1506,111.8802,58.94,76.63,92.0,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3523,Kabupaten Tuban,-6.9667,112.05,67.66,87.96,105.5,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3524,Kabupaten Lamongan,-7.1197,112.4178,51.57,67.04,80.4,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3525,Kabupaten Gresik,-7.1641,112.6508,62.52,81.27,97.5,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3526,Kabupaten Bangkalan,-7.0456,112.9352,95.19,123.75,148.5,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3527,Kabupaten Sampang,-7.0486,113.239,123.77,160.91,193.1,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3528,Kabupaten Pamekasan,-7.1576,113.4741,143.29,186.28,223.5,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3529,Kabupaten Sumenep,-7.0167,113.8667,189.33,246.13,295.4,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3571,Kota Kediri,-7.8164,112.018,38.38,49.9,59.9,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3572,Kota Blitar,-8.0984,112.1683,61.79,80.33,96.4,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3573,Kota Malang,-7.9786,112.6305,64.82,84.26,101.1,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3574,Kota Probolinggo,-7.7543,113.2159,110.49,143.64,172.4,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3575,Kota Pasuruan,-7.6455,112.9077,74.91,97.38,116.9,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3576,Kota Mojokerto,-7.4704,112.438,23.89,31.06,37.3,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3577,Kota Madiun,-7.6298,111.5237,78.99,102.68,123.2,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3578,Kota Surabaya,-7.2575,112.7521,65.42,85.05,102.1,haversine
3517,Kabupaten Jombang,-7.5467,112.2354,3579,Kota Batu,-7.8672,112.5261,47.92,62.29,74.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3501,Kabupaten Pacitan,-8.1953,111.1012,110.11,143.15,171.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3502,Kabupaten Ponorogo,-7.8654,111.4595,56.89,73.96,88.7,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3503,Kabupaten Trenggalek,-8.0505,111.7082,54.02,70.22,84.3,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3504,Kabupaten Tulungagung,-8.0654,111.9024,51.18,66.54,79.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3505,Kabupaten Blitar,-8.0994,112.16,61.78,80.31,96.4,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3506,Kabupaten Kediri,-7.8489,112.0108,29.55,38.42,46.1,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3507,Kabupaten Malang,-8.0515,112.6409,95.15,123.69,148.4,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3508,Kabupaten Lumajang,-8.1339,113.2246,156.9,203.96,244.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3509,Kabupaten Jember,-8.1725,113.6883,206.41,268.33,322.0,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3510,Kabupaten Banyuwangi,-8.2193,114.352,278.13,361.57,433.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3511,Kabupaten Bondowoso,-7.9136,113.8214,214.02,278.23,333.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3512,Kabupaten Situbondo,-7.7067,114.0049,231.8,301.34,361.6,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3513,Kabupaten Probolinggo,-7.8662,113.2158,147.42,191.65,230.0,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3514,Kabupaten Pasuruan,-7.6469,112.9075,110.69,143.9,172.7,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3515,Kabupaten Sidoarjo,-7.4518,112.7181,91.35,118.75,142.5,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3516,Kabupaten Mojokerto,-7.4726,112.4341,60.26,78.34,94.0,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3517,Kabupaten Jombang,-7.5467,112.2354,37.1,48.23,57.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3518,Kabupaten Nganjuk,-7.6051,111.904,0.0,0.0,0.0,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3519,Kabupaten Madiun,-7.5438,111.5247,42.36,55.07,66.1,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3520,Kabupaten Magetan,-7.6462,111.3592,60.22,78.28,93.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3521,Kabupaten Ngawi,-7.4047,111.4475,55.04,71.55,85.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3522,Kabupaten Bojonegoro,-7.1506,111.8802,50.61,65.79,78.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3523,Kabupaten Tuban,-6.9667,112.05,72.79,94.63,113.6,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3524,Kabupaten Lamongan,-7.1197,112.4178,78.25,101.73,122.1,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3525,Kabupaten Gresik,-7.1641,112.6508,95.85,124.6,149.5,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3526,Kabupaten Bangkalan,-7.0456,112.9352,129.63,168.52,202.2,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3527,Kabupaten Sampang,-7.0486,113.239,159.71,207.62,249.1,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3528,Kabupaten Pamekasan,-7.1576,113.4741,180.15,234.19,281.0,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3529,Kabupaten Sumenep,-7.0167,113.8667,226.14,293.98,352.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3571,Kota Kediri,-7.8164,112.018,26.64,34.64,41.6,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3572,Kota Blitar,-8.0984,112.1683,62.1,80.73,96.9,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3573,Kota Malang,-7.9786,112.6305,90.17,117.22,140.7,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3574,Kota Probolinggo,-7.7543,113.2159,145.52,189.17,227.0,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3575,Kota Pasuruan,-7.6455,112.9077,110.71,143.92,172.7,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3576,Kota Mojokerto,-7.4704,112.438,60.74,78.96,94.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3577,Kota Madiun,-7.6298,111.5237,42.0,54.61,65.5,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3578,Kota Surabaya,-7.2575,112.7521,101.19,131.54,157.8,haversine
3518,Kabupaten Nganjuk,-7.6051,111.904,3579,Kota Batu,-7.8672,112.5261,74.48,96.83,116.2,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3501,Kabupaten Pacitan,-8.1953,111.1012,86.16,112.01,134.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3502,Kabupaten Ponorogo,-7.8654,111.4595,36.47,47.42,56.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3503,Kabupaten Trenggalek,-8.0505,111.7082,59.86,77.82,93.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3504,Kabupaten Tulungagung,-8.0654,111.9024,71.38,92.8,111.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3505,Kabupaten Blitar,-8.0994,112.16,93.35,121.36,145.6,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3506,Kabupaten Kediri,-7.8489,112.0108,63.4,82.43,98.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3507,Kabupaten Malang,-8.0515,112.6409,135.31,175.9,211.1,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3508,Kabupaten Lumajang,-8.1339,113.2246,198.42,257.94,309.5,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3509,Kabupaten Jember,-8.1725,113.6883,248.36,322.87,387.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3510,Kabupaten Banyuwangi,-8.2193,114.352,320.34,416.44,499.7,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3511,Kabupaten Bondowoso,-7.9136,113.8214,256.38,333.29,400.0,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3512,Kabupaten Situbondo,-7.7067,114.0049,273.95,356.13,427.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3513,Kabupaten Probolinggo,-7.8662,113.2158,189.76,246.69,296.0,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3514,Kabupaten Pasuruan,-7.6469,112.9075,152.84,198.69,238.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3515,Kabupaten Sidoarjo,-7.4518,112.7181,131.96,171.55,205.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3516,Kabupaten Mojokerto,-7.4726,112.4341,100.57,130.74,156.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3517,Kabupaten Jombang,-7.5467,112.2354,78.34,101.85,122.2,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3518,Kabupaten Nganjuk,-7.6051,111.904,42.36,55.07,66.1,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3519,Kabupaten Madiun,-7.5438,111.5247,0.0,0.0,0.0,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3520,Kabupaten Magetan,-7.6462,111.3592,21.5,27.95,33.5,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3521,Kabupaten Ngawi,-7.4047,111.4475,17.65,22.95,27.5,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3522,Kabupaten Bojonegoro,-7.1506,111.8802,58.73,76.34,91.6,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3523,Kabupaten Tuban,-6.9667,112.05,86.46,112.4,134.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3524,Kabupaten Lamongan,-7.1197,112.4178,109.2,141.96,170.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3525,Kabupaten Gresik,-7.1641,112.6508,131.17,170.52,204.6,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3526,Kabupaten Bangkalan,-7.0456,112.9352,165.14,214.68,257.6,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3527,Kabupaten Sampang,-7.0486,113.239,196.93,256.01,307.2,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3528,Kabupaten Pamekasan,-7.1576,113.4741,219.23,285.0,342.0,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3529,Kabupaten Sumenep,-7.0167,113.8667,264.88,344.35,413.2,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3571,Kota Kediri,-7.8164,112.018,62.24,80.91,97.1,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3572,Kota Blitar,-8.0984,112.1683,93.97,122.16,146.6,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3573,Kota Malang,-7.9786,112.6305,131.08,170.4,204.5,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3574,Kota Probolinggo,-7.7543,113.2159,187.84,244.2,293.0,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3575,Kota Pasuruan,-7.6455,112.9077,152.85,198.71,238.4,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3576,Kota Mojokerto,-7.4704,112.438,101.01,131.32,157.6,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3577,Kota Madiun,-7.6298,111.5237,9.56,12.43,14.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3578,Kota Surabaya,-7.2575,112.7521,139.04,180.75,216.9,haversine
3519,Kabupaten Madiun,-7.5438,111.5247,3579,Kota Batu,-7.8672,112.5261,116.06,150.87,181.0,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3501,Kabupaten Pacitan,-8.1953,111.1012,67.35,87.55,105.1,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3502,Kabupaten Ponorogo,-7.8654,111.4595,26.76,34.79,41.7,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3503,Kabupaten Trenggalek,-8.0505,111.7082,59.15,76.9,92.3,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3504,Kabupaten Tulungagung,-8.0654,111.9024,75.85,98.6,118.3,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3505,Kabupaten Blitar,-8.0994,112.16,101.59,132.06,158.5,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3506,Kabupaten Kediri,-7.8489,112.0108,75.25,97.82,117.4,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3507,Kabupaten Malang,-8.0515,112.6409,148.2,192.66,231.2,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3508,Kabupaten Lumajang,-8.1339,113.2246,212.49,276.24,331.5,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3509,Kabupaten Jember,-8.1725,113.6883,263.11,342.04,410.5,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3510,Kabupaten Banyuwangi,-8.2193,114.352,335.7,436.41,523.7,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3511,Kabupaten Bondowoso,-7.9136,113.8214,272.89,354.75,425.7,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3512,Kabupaten Situbondo,-7.7067,114.0049,291.63,379.12,454.9,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3513,Kabupaten Probolinggo,-7.8662,113.2158,206.01,267.82,321.4,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3514,Kabupaten Pasuruan,-7.6469,112.9075,170.63,221.82,266.2,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3515,Kabupaten Sidoarjo,-7.4518,112.7181,151.34,196.75,236.1,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3516,Kabupaten Mojokerto,-7.4726,112.4341,120.05,156.06,187.3,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3517,Kabupaten Jombang,-7.5467,112.2354,97.21,126.37,151.6,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3518,Kabupaten Nganjuk,-7.6051,111.904,60.22,78.28,93.9,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3519,Kabupaten Madiun,-7.5438,111.5247,21.5,27.95,33.5,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3520,Kabupaten Magetan,-7.6462,111.3592,0.0,0.0,0.0,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3521,Kabupaten Ngawi,-7.4047,111.4475,28.56,37.13,44.6,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3522,Kabupaten Bojonegoro,-7.1506,111.8802,79.61,103.49,124.2,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3523,Kabupaten Tuban,-6.9667,112.05,107.3,139.49,167.4,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3524,Kabupaten Lamongan,-7.1197,112.4178,130.59,169.77,203.7,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3525,Kabupaten Gresik,-7.1641,112.6508,152.18,197.83,237.4,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3526,Kabupaten Bangkalan,-7.0456,112.9352,186.19,242.05,290.5,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3527,Kabupaten Sampang,-7.0486,113.239,217.7,283.01,339.6,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3528,Kabupaten Pamekasan,-7.1576,113.4741,239.45,311.29,373.5,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3529,Kabupaten Sumenep,-7.0167,113.8667,285.26,370.84,445.0,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3571,Kota Kediri,-7.8164,112.018,75.02,97.52,117.0,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3572,Kota Blitar,-8.0984,112.1683,102.33,133.02,159.6,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3573,Kota Malang,-7.9786,112.6305,144.84,188.3,226.0,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3574,Kota Probolinggo,-7.7543,113.2159,204.95,266.43,319.7,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3575,Kota Pasuruan,-7.6455,112.9077,170.65,221.85,266.2,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3576,Kota Mojokerto,-7.4704,112.438,120.51,156.66,188.0,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3577,Kota Madiun,-7.6298,111.5237,18.22,23.69,28.4,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3578,Kota Surabaya,-7.2575,112.7521,159.54,207.4,248.9,haversine
3520,Kabupaten Magetan,-7.6462,111.3592,3579,Kota Batu,-7.8672,112.5261,130.89,170.16,204.2,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3501,Kabupaten Pacitan,-8.1953,111.1012,95.83,124.58,149.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3502,Kabupaten Ponorogo,-7.8654,111.4595,51.24,66.62,79.9,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3503,Kabupaten Trenggalek,-8.0505,111.7082,77.34,100.54,120.7,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3504,Kabupaten Tulungagung,-8.0654,111.9024,88.94,115.62,138.7,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3505,Kabupaten Blitar,-8.0994,112.16,110.13,143.18,171.8,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3506,Kabupaten Kediri,-7.8489,112.0108,79.33,103.13,123.8,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3507,Kabupaten Malang,-8.0515,112.6409,149.88,194.84,233.8,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3508,Kabupaten Lumajang,-8.1339,113.2246,211.91,275.49,330.6,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3509,Kabupaten Jember,-8.1725,113.6883,261.21,339.57,407.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3510,Kabupaten Banyuwangi,-8.2193,114.352,332.54,432.3,518.8,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3511,Kabupaten Bondowoso,-7.9136,113.8214,267.66,347.96,417.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3512,Kabupaten Situbondo,-7.7067,114.0049,283.89,369.06,442.9,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3513,Kabupaten Probolinggo,-7.8662,113.2158,201.53,261.98,314.4,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3514,Kabupaten Pasuruan,-7.6469,112.9075,163.18,212.14,254.6,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3515,Kabupaten Sidoarjo,-7.4518,112.7181,140.2,182.26,218.7,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3516,Kabupaten Mojokerto,-7.4726,112.4341,109.04,141.76,170.1,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3517,Kabupaten Jombang,-7.5467,112.2354,88.29,114.78,137.7,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3518,Kabupaten Nganjuk,-7.6051,111.904,55.04,71.55,85.9,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3519,Kabupaten Madiun,-7.5438,111.5247,17.65,22.95,27.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3520,Kabupaten Magetan,-7.6462,111.3592,28.56,37.13,44.6,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3521,Kabupaten Ngawi,-7.4047,111.4475,0.0,0.0,0.0,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3522,Kabupaten Bojonegoro,-7.1506,111.8802,55.46,72.1,86.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3523,Kabupaten Tuban,-6.9667,112.05,82.4,107.12,128.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3524,Kabupaten Lamongan,-7.1197,112.4178,111.62,145.11,174.1,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3525,Kabupaten Gresik,-7.1641,112.6508,135.39,176.01,211.2,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3526,Kabupaten Bangkalan,-7.0456,112.9352,168.9,219.57,263.5,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3527,Kabupaten Sampang,-7.0486,113.239,201.55,262.02,314.4,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3528,Kabupaten Pamekasan,-7.1576,113.4741,225.21,292.78,351.3,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3529,Kabupaten Sumenep,-7.0167,113.8667,270.34,351.44,421.7,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3571,Kota Kediri,-7.8164,112.018,77.78,101.11,121.3,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3572,Kota Blitar,-8.0984,112.1683,110.71,143.92,172.7,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3573,Kota Malang,-7.9786,112.6305,145.14,188.68,226.4,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3574,Kota Probolinggo,-7.7543,113.2159,198.76,258.38,310.1,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3575,Kota Pasuruan,-7.6455,112.9077,163.18,212.13,254.6,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3576,Kota Mojokerto,-7.4704,112.438,109.46,142.29,170.8,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3577,Kota Madiun,-7.6298,111.5237,26.4,34.32,41.2,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3578,Kota Surabaya,-7.2575,112.7521,144.81,188.25,225.9,haversine
3521,Kabupaten Ngawi,-7.4047,111.4475,3579,Kota Batu,-7.8672,112.5261,129.52,168.37,202.0,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3501,Kabupaten Pacitan,-8.1953,111.1012,144.44,187.77,225.3,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3502,Kabupaten Ponorogo,-7.8654,111.4595,92.02,119.63,143.6,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3503,Kabupaten Trenggalek,-8.0505,111.7082,101.84,132.4,158.9,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3504,Kabupaten Tulungagung,-8.0654,111.9024,101.75,132.28,158.7,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3505,Kabupaten Blitar,-8.0994,112.16,109.92,142.89,171.5,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3506,Kabupaten Kediri,-7.8489,112.0108,78.97,102.66,123.2,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3507,Kabupaten Malang,-8.0515,112.6409,130.63,169.82,203.8,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3508,Kabupaten Lumajang,-8.1339,113.2246,184.14,239.38,287.3,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3509,Kabupaten Jember,-8.1725,113.6883,229.38,298.19,357.8,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3510,Kabupaten Banyuwangi,-8.2193,114.352,297.17,386.32,463.6,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3511,Kabupaten Bondowoso,-7.9136,113.8214,230.19,299.25,359.1,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3512,Kabupaten Situbondo,-7.7067,114.0049,242.29,314.98,378.0,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3513,Kabupaten Probolinggo,-7.8662,113.2158,167.36,217.57,261.1,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3514,Kabupaten Pasuruan,-7.6469,112.9075,126.01,163.81,196.6,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3515,Kabupaten Sidoarjo,-7.4518,112.7181,98.3,127.79,153.3,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3516,Kabupaten Mojokerto,-7.4726,112.4341,70.81,92.05,110.5,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3517,Kabupaten Jombang,-7.5467,112.2354,58.94,76.63,92.0,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3518,Kabupaten Nganjuk,-7.6051,111.904,50.61,65.79,78.9,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3519,Kabupaten Madiun,-7.5438,111.5247,58.73,76.34,91.6,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3520,Kabupaten Magetan,-7.6462,111.3592,79.61,103.49,124.2,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3521,Kabupaten Ngawi,-7.4047,111.4475,55.46,72.1,86.5,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3522,Kabupaten Bojonegoro,-7.1506,111.8802,0.0,0.0,0.0,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3523,Kabupaten Tuban,-6.9667,112.05,27.74,36.06,43.3,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3524,Kabupaten Lamongan,-7.1197,112.4178,59.41,77.24,92.7,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3525,Kabupaten Gresik,-7.1641,112.6508,85.03,110.54,132.7,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3526,Kabupaten Bangkalan,-7.0456,112.9352,117.0,152.09,182.5,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3527,Kabupaten Sampang,-7.0486,113.239,150.36,195.47,234.6,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3528,Kabupaten Pamekasan,-7.1576,113.4741,175.86,228.61,274.3,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3529,Kabupaten Sumenep,-7.0167,113.8667,219.71,285.62,342.7,haversine
3522,Kabupaten Bojonegoro,-7.1506,111.8802,3571,Kota Kediri,-7.8164,112.018,75.58,98.25,117.9,haversine
